Origin stage n chromosome start end redip
ssa13_112533922_112534092.maf testis_immature_male 1 ssa13 112533922 112534092 AORe
ssa13_112700159_112700537.maf ovary_mature_female 1 ssa13 112700159 112700537 AORe
ssa13_112700159_112700537.maf testis_immature_male 1 ssa13 112700159 112700537 AORe
ssa13_112700159_112700537.maf testis_mature_male 1 ssa13 112700159 112700537 AORe
ssa13_112701651_112702442.maf latesomitogenesis 1 ssa13 112701651 112702442 AORe
ssa13_112701651_112702442.maf liver_mature_female 1 ssa13 112701651 112702442 AORe
ssa13_112701651_112702442.maf liver_mature_male 1 ssa13 112701651 112702442 AORe
ssa13_112701651_112702442.maf ovary_mature_female 1 ssa13 112701651 112702442 AORe
ssa13_112701651_112702442.maf testis_immature_male 1 ssa13 112701651 112702442 AORe
ssa13_112701651_112702442.maf testis_mature_male 1 ssa13 112701651 112702442 AORe
ssa13_112702760_112703034.maf liver_immature_female 1 ssa13 112702760 112703034 AORe
ssa13_112702760_112703034.maf liver_immature_male 1 ssa13 112702760 112703034 AORe
ssa13_112702760_112703034.maf liver_mature_male 1 ssa13 112702760 112703034 AORe
ssa13_112713101_112714015.maf latesomitogenesis 1 ssa13 112713101 112714015 AORe
ssa13_112713101_112714015.maf liver_mature_male 1 ssa13 112713101 112714015 AORe
ssa13_112713101_112714015.maf midsomitogenesis 1 ssa13 112713101 112714015 AORe
ssa13_112713101_112714015.maf muscle_immature_female 1 ssa13 112713101 112714015 AORe
ssa13_112713101_112714015.maf muscle_mature_male 1 ssa13 112713101 112714015 AORe
ssa13_112713101_112714015.maf ovary_immature_female 1 ssa13 112713101 112714015 AORe
ssa13_112713101_112714015.maf ovary_mature_female 1 ssa13 112713101 112714015 AORe
ssa13_112715704_112716141.maf brain_immature_male 1 ssa13 112715704 112716141 AORe
ssa13_112715704_112716141.maf brain_mature_female 1 ssa13 112715704 112716141 AORe
ssa13_112715704_112716141.maf latesomitogenesis 1 ssa13 112715704 112716141 AORe
ssa13_112716376_112716999.maf brain_immature_male 1 ssa13 112716376 112716999 AORe
ssa13_112716376_112716999.maf brain_mature_female 1 ssa13 112716376 112716999 AORe
ssa13_112716376_112716999.maf latesomitogenesis 1 ssa13 112716376 112716999 AORe
ssa13_112716376_112716999.maf ovary_immature_female 1 ssa13 112716376 112716999 AORe
ssa13_112716376_112716999.maf ovary_mature_female 1 ssa13 112716376 112716999 AORe
ssa13_112842369_112843197.maf brain_immature_male 1 ssa13 112842369 112843197 AORe
ssa13_112842369_112843197.maf brain_mature_female 1 ssa13 112842369 112843197 AORe
ssa13_112842369_112843197.maf brain_mature_male 1 ssa13 112842369 112843197 AORe
ssa13_112914534_112915121.maf brain_mature_female 1 ssa13 112914534 112915121 AORe
ssa13_112914534_112915121.maf earlysomitogenesis 1 ssa13 112914534 112915121 AORe
ssa13_112914534_112915121.maf lateblastulation 1 ssa13 112914534 112915121 AORe
ssa13_112914534_112915121.maf latesomitogenesis 1 ssa13 112914534 112915121 AORe
ssa13_112914534_112915121.maf midgastrulation 1 ssa13 112914534 112915121 AORe
ssa13_112915658_112916159.maf latesomitogenesis 1 ssa13 112915658 112916159 AORe
ssa13_112915658_112916159.maf midsomitogenesis 1 ssa13 112915658 112916159 AORe
ssa13_113008147_113008764.maf latesomitogenesis 1 ssa13 113008147 113008764 AORe
ssa13_113008147_113008764.maf midsomitogenesis 1 ssa13 113008147 113008764 AORe
ssa13_113659949_113660362.maf liver_mature_female 1 ssa13 113659949 113660362 AORe
ssa13_113706468_113707072.maf brain_immature_male 1 ssa13 113706468 113707072 AORe
ssa13_113793442_113794501.maf muscle_immature_female 1 ssa13 113793442 113794501 AORe
ssa13_113793442_113794501.maf muscle_immature_male 1 ssa13 113793442 113794501 AORe
ssa13_113828466_113828864.maf liver_mature_male 1 ssa13 113828466 113828864 AORe
ssa13_113828466_113828864.maf ovary_mature_female 1 ssa13 113828466 113828864 AORe
ssa13_11574829_11575139.maf liver_mature_male 1 ssa13 11574829 11575139 AORe
ssa13_11691991_11692793.maf lateblastulation 1 ssa13 11691991 11692793 AORe
ssa13_12046868_12047241.maf liver_immature_male 1 ssa13 12046868 12047241 AORe
ssa13_12046868_12047241.maf testis_immature_male 1 ssa13 12046868 12047241 AORe
ssa13_12219523_12219846.maf lateblastulation 1 ssa13 12219523 12219846 AORe
ssa13_12322352_12322606.maf muscle_mature_female 1 ssa13 12322352 12322606 AORe
ssa13_12711574_12712141.maf midsomitogenesis 1 ssa13 12711574 12712141 AORe
ssa13_13195135_13195401.maf liver_immature_female 1 ssa13 13195135 13195401 AORe
ssa13_13195135_13195401.maf liver_immature_male 1 ssa13 13195135 13195401 AORe
ssa13_13195135_13195401.maf liver_mature_female 1 ssa13 13195135 13195401 AORe
ssa13_13195135_13195401.maf liver_mature_male 1 ssa13 13195135 13195401 AORe
ssa13_13240089_13240718.maf liver_immature_male 1 ssa13 13240089 13240718 AORe
ssa13_13240089_13240718.maf liver_mature_female 1 ssa13 13240089 13240718 AORe
ssa13_13240089_13240718.maf liver_mature_male 1 ssa13 13240089 13240718 AORe
ssa13_13575400_13576366.maf midgastrulation 1 ssa13 13575400 13576366 AORe
ssa13_13662344_13662949.maf lateblastulation 1 ssa13 13662344 13662949 AORe
ssa13_13662344_13662949.maf midgastrulation 1 ssa13 13662344 13662949 AORe
ssa13_14343950_14344353.maf liver_immature_male 1 ssa13 14343950 14344353 AORe
ssa13_14343950_14344353.maf liver_mature_male 1 ssa13 14343950 14344353 AORe
ssa13_14509352_14509943.maf muscle_immature_female 1 ssa13 14509352 14509943 AORe
ssa13_14509352_14509943.maf muscle_immature_male 1 ssa13 14509352 14509943 AORe
ssa13_14509352_14509943.maf muscle_mature_female 1 ssa13 14509352 14509943 AORe
ssa13_14509352_14509943.maf muscle_mature_male 1 ssa13 14509352 14509943 AORe
ssa13_14521837_14522249.maf muscle_mature_male 1 ssa13 14521837 14522249 AORe
ssa13_14524033_14525144.maf brain_immature_female 1 ssa13 14524033 14525144 AORe
ssa13_14524033_14525144.maf brain_immature_male 1 ssa13 14524033 14525144 AORe
ssa13_14524033_14525144.maf brain_mature_female 1 ssa13 14524033 14525144 AORe
ssa13_14524033_14525144.maf brain_mature_male 1 ssa13 14524033 14525144 AORe
ssa13_14524033_14525144.maf muscle_immature_female 1 ssa13 14524033 14525144 AORe
ssa13_14529628_14529967.maf brain_immature_male 1 ssa13 14529628 14529967 AORe
ssa13_14529628_14529967.maf brain_mature_male 1 ssa13 14529628 14529967 AORe
ssa13_14534300_14534946.maf liver_immature_male 1 ssa13 14534300 14534946 AORe
ssa13_14534300_14534946.maf liver_mature_male 1 ssa13 14534300 14534946 AORe
ssa13_14534300_14534946.maf muscle_immature_female 1 ssa13 14534300 14534946 AORe
ssa13_14534300_14534946.maf muscle_immature_male 1 ssa13 14534300 14534946 AORe
ssa13_14534300_14534946.maf muscle_mature_female 1 ssa13 14534300 14534946 AORe
ssa13_14534300_14534946.maf muscle_mature_male 1 ssa13 14534300 14534946 AORe
ssa13_14543979_14544528.maf muscle_immature_female 1 ssa13 14543979 14544528 AORe
ssa13_14543979_14544528.maf muscle_immature_male 1 ssa13 14543979 14544528 AORe
ssa13_14543979_14544528.maf muscle_mature_female 1 ssa13 14543979 14544528 AORe
ssa13_14543979_14544528.maf muscle_mature_male 1 ssa13 14543979 14544528 AORe
ssa13_14552589_14553655.maf muscle_immature_female 1 ssa13 14552589 14553655 AORe
ssa13_14552589_14553655.maf muscle_immature_male 1 ssa13 14552589 14553655 AORe
ssa13_14552589_14553655.maf muscle_mature_female 1 ssa13 14552589 14553655 AORe
ssa13_14552589_14553655.maf muscle_mature_male 1 ssa13 14552589 14553655 AORe
ssa13_14559698_14560523.maf muscle_immature_female 1 ssa13 14559698 14560523 AORe
ssa13_14559698_14560523.maf muscle_immature_male 1 ssa13 14559698 14560523 AORe
ssa13_14559698_14560523.maf muscle_mature_male 1 ssa13 14559698 14560523 AORe
ssa13_14562835_14563270.maf muscle_immature_female 1 ssa13 14562835 14563270 AORe
ssa13_14562835_14563270.maf muscle_immature_male 1 ssa13 14562835 14563270 AORe
ssa13_14562835_14563270.maf muscle_mature_female 1 ssa13 14562835 14563270 AORe
ssa13_14562835_14563270.maf muscle_mature_male 1 ssa13 14562835 14563270 AORe
ssa13_14563426_14563801.maf liver_mature_male 1 ssa13 14563426 14563801 AORe
ssa13_14565598_14565839.maf liver_immature_male 1 ssa13 14565598 14565839 AORe
ssa13_14569317_14569877.maf muscle_immature_female 1 ssa13 14569317 14569877 AORe
ssa13_14569317_14569877.maf muscle_mature_female 1 ssa13 14569317 14569877 AORe
ssa13_14601042_14601578.maf brain_mature_female 1 ssa13 14601042 14601578 AORe
ssa13_14601042_14601578.maf liver_immature_female 1 ssa13 14601042 14601578 AORe
ssa13_14601042_14601578.maf liver_immature_male 1 ssa13 14601042 14601578 AORe
ssa13_14601042_14601578.maf liver_mature_female 1 ssa13 14601042 14601578 AORe
ssa13_14601042_14601578.maf liver_mature_male 1 ssa13 14601042 14601578 AORe
ssa13_14601042_14601578.maf ovary_mature_female 1 ssa13 14601042 14601578 AORe
ssa13_14601042_14601578.maf testis_immature_male 1 ssa13 14601042 14601578 AORe
ssa13_14601832_14602799.maf liver_immature_female 1 ssa13 14601832 14602799 AORe
ssa13_14601832_14602799.maf liver_immature_male 1 ssa13 14601832 14602799 AORe
ssa13_14601832_14602799.maf liver_mature_female 1 ssa13 14601832 14602799 AORe
ssa13_14601832_14602799.maf liver_mature_male 1 ssa13 14601832 14602799 AORe
ssa13_14619421_14619658.maf brain_mature_male 1 ssa13 14619421 14619658 AORe
ssa13_14624156_14625053.maf brain_immature_female 1 ssa13 14624156 14625053 AORe
ssa13_14624156_14625053.maf brain_immature_male 1 ssa13 14624156 14625053 AORe
ssa13_14624156_14625053.maf brain_mature_female 1 ssa13 14624156 14625053 AORe
ssa13_14624156_14625053.maf brain_mature_male 1 ssa13 14624156 14625053 AORe
ssa13_14650498_14651006.maf brain_immature_male 1 ssa13 14650498 14651006 AORe
ssa13_14650498_14651006.maf brain_mature_female 1 ssa13 14650498 14651006 AORe
ssa13_14650498_14651006.maf brain_mature_male 1 ssa13 14650498 14651006 AORe
ssa13_14654092_14654697.maf brain_immature_female 1 ssa13 14654092 14654697 AORe
ssa13_14654092_14654697.maf brain_immature_male 1 ssa13 14654092 14654697 AORe
ssa13_14654092_14654697.maf brain_mature_female 1 ssa13 14654092 14654697 AORe
ssa13_14654092_14654697.maf brain_mature_male 1 ssa13 14654092 14654697 AORe
ssa13_14713046_14714594.maf brain_mature_male 1 ssa13 14713046 14714594 AORe
ssa13_14722738_14723680.maf brain_immature_male 1 ssa13 14722738 14723680 AORe
ssa13_14760620_14761231.maf brain_immature_male 1 ssa13 14760620 14761231 AORe
ssa13_14760620_14761231.maf brain_mature_male 1 ssa13 14760620 14761231 AORe
ssa13_14761445_14762275.maf brain_immature_male 1 ssa13 14761445 14762275 AORe
ssa13_14793760_14794473.maf brain_immature_male 1 ssa13 14793760 14794473 AORe
ssa13_14793760_14794473.maf brain_mature_male 1 ssa13 14793760 14794473 AORe
ssa13_14794649_14795213.maf brain_immature_male 1 ssa13 14794649 14795213 AORe
ssa13_14814696_14815303.maf muscle_immature_female 1 ssa13 14814696 14815303 AORe
ssa13_14814696_14815303.maf muscle_immature_male 1 ssa13 14814696 14815303 AORe
ssa13_14814696_14815303.maf muscle_mature_female 1 ssa13 14814696 14815303 AORe
ssa13_14814696_14815303.maf muscle_mature_male 1 ssa13 14814696 14815303 AORe
ssa13_14840580_14840951.maf muscle_immature_female 1 ssa13 14840580 14840951 AORe
ssa13_14840580_14840951.maf muscle_immature_male 1 ssa13 14840580 14840951 AORe
ssa13_14840580_14840951.maf muscle_mature_male 1 ssa13 14840580 14840951 AORe
ssa13_14848446_14849460.maf liver_mature_female 1 ssa13 14848446 14849460 AORe
ssa13_14848446_14849460.maf liver_mature_male 1 ssa13 14848446 14849460 AORe
ssa13_14889045_14890045.maf brain_mature_female 1 ssa13 14889045 14890045 AORe
ssa13_14889045_14890045.maf latesomitogenesis 1 ssa13 14889045 14890045 AORe
ssa13_14994742_14995512.maf brain_immature_male 1 ssa13 14994742 14995512 AORe
ssa13_15167253_15167867.maf liver_immature_female 1 ssa13 15167253 15167867 AORe
ssa13_15168231_15169020.maf liver_immature_female 1 ssa13 15168231 15169020 AORe
ssa13_15177842_15179180.maf brain_immature_male 1 ssa13 15177842 15179180 AORe
ssa13_15177842_15179180.maf brain_mature_male 1 ssa13 15177842 15179180 AORe
ssa13_15177842_15179180.maf testis_mature_male 1 ssa13 15177842 15179180 AORe
ssa13_15196021_15196642.maf testis_immature_male 1 ssa13 15196021 15196642 AORe
ssa13_15216461_15216692.maf testis_immature_male 1 ssa13 15216461 15216692 AORe
ssa13_15239714_15240152.maf midsomitogenesis 1 ssa13 15239714 15240152 AORe
ssa13_15247191_15248200.maf ovary_immature_female 1 ssa13 15247191 15248200 AORe
ssa13_15247191_15248200.maf ovary_mature_female 1 ssa13 15247191 15248200 AORe
ssa13_15247191_15248200.maf testis_immature_male 1 ssa13 15247191 15248200 AORe
ssa13_15247191_15248200.maf testis_mature_male 1 ssa13 15247191 15248200 AORe
ssa13_15270730_15271469.maf brain_mature_male 1 ssa13 15270730 15271469 AORe
ssa13_15280061_15281842.maf brain_immature_male 1 ssa13 15280061 15281842 AORe
ssa13_15280061_15281842.maf brain_mature_female 1 ssa13 15280061 15281842 AORe
ssa13_15280061_15281842.maf brain_mature_male 1 ssa13 15280061 15281842 AORe
ssa13_15433910_15434493.maf muscle_immature_female 1 ssa13 15433910 15434493 AORe
ssa13_15433910_15434493.maf muscle_immature_male 1 ssa13 15433910 15434493 AORe
ssa13_15433910_15434493.maf muscle_mature_female 1 ssa13 15433910 15434493 AORe
ssa13_15433910_15434493.maf muscle_mature_male 1 ssa13 15433910 15434493 AORe
ssa13_15435629_15436442.maf muscle_mature_male 1 ssa13 15435629 15436442 AORe
ssa13_15567658_15568420.maf liver_mature_male 1 ssa13 15567658 15568420 AORe
ssa13_15571197_15571746.maf brain_mature_female 1 ssa13 15571197 15571746 AORe
ssa13_15593475_15594551.maf brain_immature_female 1 ssa13 15593475 15594551 AORe
ssa13_15593475_15594551.maf brain_immature_male 1 ssa13 15593475 15594551 AORe
ssa13_15593475_15594551.maf brain_mature_female 1 ssa13 15593475 15594551 AORe
ssa13_15593475_15594551.maf brain_mature_male 1 ssa13 15593475 15594551 AORe
ssa13_15635553_15636745.maf brain_immature_male 1 ssa13 15635553 15636745 AORe
ssa13_15635553_15636745.maf brain_mature_female 1 ssa13 15635553 15636745 AORe
ssa13_15635553_15636745.maf brain_mature_male 1 ssa13 15635553 15636745 AORe
ssa13_15662514_15663576.maf liver_immature_male 1 ssa13 15662514 15663576 AORe
ssa13_15662514_15663576.maf liver_mature_female 1 ssa13 15662514 15663576 AORe
ssa13_15662514_15663576.maf midsomitogenesis 1 ssa13 15662514 15663576 AORe
ssa13_15696198_15696713.maf liver_mature_male 1 ssa13 15696198 15696713 AORe
ssa13_15825762_15826527.maf brain_immature_male 1 ssa13 15825762 15826527 AORe
ssa13_15825762_15826527.maf brain_mature_female 1 ssa13 15825762 15826527 AORe
ssa13_15825762_15826527.maf liver_mature_male 1 ssa13 15825762 15826527 AORe
ssa13_15826983_15827363.maf ovary_immature_female 1 ssa13 15826983 15827363 AORe
ssa13_15839381_15840719.maf brain_immature_male 1 ssa13 15839381 15840719 AORe
ssa13_15839381_15840719.maf brain_mature_female 1 ssa13 15839381 15840719 AORe
ssa13_15839381_15840719.maf brain_mature_male 1 ssa13 15839381 15840719 AORe
ssa13_15844571_15845851.maf brain_mature_female 1 ssa13 15844571 15845851 AORe
ssa13_15844571_15845851.maf latesomitogenesis 1 ssa13 15844571 15845851 AORe
ssa13_15844571_15845851.maf midgastrulation 1 ssa13 15844571 15845851 AORe
ssa13_15844571_15845851.maf midsomitogenesis 1 ssa13 15844571 15845851 AORe
ssa13_15844571_15845851.maf ovary_immature_female 1 ssa13 15844571 15845851 AORe
ssa13_15844571_15845851.maf testis_immature_male 1 ssa13 15844571 15845851 AORe
ssa13_15850146_15850355.maf testis_immature_male 1 ssa13 15850146 15850355 AORe
ssa13_15851125_15851718.maf liver_mature_male 1 ssa13 15851125 15851718 AORe
ssa13_15852000_15852590.maf earlysomitogenesis 1 ssa13 15852000 15852590 AORe
ssa13_15853769_15854473.maf latesomitogenesis 1 ssa13 15853769 15854473 AORe
ssa13_15853769_15854473.maf testis_immature_male 1 ssa13 15853769 15854473 AORe
ssa13_15864782_15865180.maf muscle_immature_female 1 ssa13 15864782 15865180 AORe
ssa13_15864782_15865180.maf muscle_immature_male 1 ssa13 15864782 15865180 AORe
ssa13_15864782_15865180.maf muscle_mature_female 1 ssa13 15864782 15865180 AORe
ssa13_15864782_15865180.maf muscle_mature_male 1 ssa13 15864782 15865180 AORe
ssa13_15970356_15971408.maf muscle_mature_female 1 ssa13 15970356 15971408 AORe
ssa13_15970356_15971408.maf muscle_mature_male 1 ssa13 15970356 15971408 AORe
ssa13_16104741_16106580.maf midgastrulation 1 ssa13 16104741 16106580 AORe
ssa13_16131973_16132432.maf ovary_mature_female 1 ssa13 16131973 16132432 AORe
ssa13_16211442_16212023.maf testis_immature_male 1 ssa13 16211442 16212023 AORe
ssa13_16295033_16296202.maf ovary_mature_female 1 ssa13 16295033 16296202 AORe
ssa13_16484516_16484838.maf liver_immature_male 1 ssa13 16484516 16484838 AORe
ssa13_16497286_16498170.maf liver_immature_male 1 ssa13 16497286 16498170 AORe
ssa13_16517514_16517949.maf muscle_immature_female 1 ssa13 16517514 16517949 AORe
ssa13_16517514_16517949.maf muscle_immature_male 1 ssa13 16517514 16517949 AORe
ssa13_16517514_16517949.maf muscle_mature_female 1 ssa13 16517514 16517949 AORe
ssa13_16517514_16517949.maf muscle_mature_male 1 ssa13 16517514 16517949 AORe
ssa13_16523670_16524867.maf brain_immature_male 1 ssa13 16523670 16524867 AORe
ssa13_16523670_16524867.maf brain_mature_female 1 ssa13 16523670 16524867 AORe
ssa13_16523670_16524867.maf brain_mature_male 1 ssa13 16523670 16524867 AORe
ssa13_16545034_16546476.maf liver_mature_male 1 ssa13 16545034 16546476 AORe
