subOG	spc	geneID	chr	start	end	strand	nSsal	nOmyk	synteny	phylogeny	proxiSynteny	proxiPhylogeny	reciprocal
Ens106s02306.40	Omyk	ENSOMYG00000047788	Omy07	64843432	64857154	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02306.40	Ssal	ENSSSAG00000106221	Ssa12	60702163	60707698	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02306.40	Omyk	ENSOMYG00000017081	Omy17	57113007	57116718	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02306.57	Ssal	ENSSSAG00000005903	Ssa14	50405012	50425026	+	1	0	NA	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	NA
Ens106s02307.47	Ssal	ENSSSAG00000010152	Ssa26	48905332	48943886	-	2	2	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02307.47	Ssal	ENSSSAG00000117485	SsaCAJNNT020002945.1	100952	106014	-	2	2	NA	NA	NA	NA	NA
Ens106s02307.47	Omyk	ENSOMYG00000029441	Omy06	93820078	93821786	-	2	2	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02307.47	Omyk	ENSOMYG00000065845	Omy26	8095219	8098949	-	2	2	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02307.61	Ssal	ENSSSAG00000047621	Ssa10	85082488	85143317	-	3	2	NA	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s02307.61	Ssal	ENSSSAG00000098771	Ssa10	85068079	85130036	-	3	2	NA	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s02307.61	Omyk	ENSOMYG00000014797	Omy02	67303263	67350186	-	3	2	NA	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s02307.61	Omyk	ENSOMYG00000036233	Omy01	25537166	25561454	-	3	2	NA	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s02307.61	Ssal	ENSSSAG00000069433	Ssa16	34032237	34061713	+	3	2	NA	NA	((Omy01,Ssa16),(Omy02,Ssa10))	AORe	NA
Ens106s02308.24	Ssal	ENSSSAG00000121185	Ssa10	51419110	51424125	+	1	1	((Omy05,Ssa10),(Omy30,Ssa23))	NA	((Omy05,Ssa10),(Omy30,Ssa23))	AORe	FALSE
Ens106s02308.24	Omyk	ENSOMYG00000011055	Omy05	92632910	92635281	+	1	1	((Omy05,Ssa10),(Omy30,Ssa23))	NA	((Omy05,Ssa10),(Omy30,Ssa23))	AORe	FALSE
Ens106s02309.39	Ssal	ENSSSAG00000051374	Ssa02	29319061	29323618	+	2	1	((Omy02,Ssa05),(Omy03,Ssa02))	NA	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s02309.39	Omyk	ENSOMYG00000037548	Omy03	18349864	18352711	+	2	1	((Omy02,Ssa05),(Omy03,Ssa02))	NA	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s02309.39	Ssal	ENSSSAG00000069265	Ssa05	64863880	64865883	-	2	1	((Omy02,Ssa05),(Omy03,Ssa02))	NA	((Omy02,Ssa05),(Omy03,Ssa02))	AORe	NA
Ens106s02309.50	Omyk	ENSOMYG00000018411	Omy04	22520869	22522872	-	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s02309.50	Ssal	ENSSSAG00000089147	Ssa06	68277258	68284242	-	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s02309.59	Ssal	ENSSSAG00000007801	Ssa06	68287747	68308910	-	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s02309.59	Omyk	ENSOMYG00000018474	Omy04	22536161	22544241	-	1	1	((Omy04,Ssa06),(Omy08,Ssa15))	NA	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	FALSE
Ens106s02310.40	Omyk	ENSOMYG00000006884	Omy01	59213111	59249279	-	2	1	NA	NA	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s02310.40	Ssal	ENSSSAG00000079046	Ssa18	4508320	4555140	-	2	1	NA	NA	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s02310.40	Ssal	ENSSSAG00000102484	Ssa19	42122293	42135428	-	2	1	NA	NA	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02310.56	Omyk	ENSOMYG00000047583	Omy23	43536617	43823640	+	2	1	((Omy20,Ssa28),(Omy23,Ssa01))	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s02310.56	Ssal	ENSSSAG00000003683	Ssa01	84560225	84851341	+	2	1	((Omy20,Ssa28),(Omy23,Ssa01))	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s02310.56	Ssal	ENSSSAG00000058523	Ssa28	33298657	33550515	+	2	1	((Omy20,Ssa28),(Omy23,Ssa01))	NA	((Omy20,Ssa28),(Omy23,Ssa01))	AORe	NA
Ens106s02311.60	Ssal	ENSSSAG00000097489	Ssa02	8553442	8568104	-	2	0	((Omy02,Ssa05),(Omy03,Ssa02))	NA	NA	NA	NA
Ens106s02311.60	Ssal	ENSSSAG00000003048	Ssa05	84231351	84246219	+	2	0	((Omy02,Ssa05),(Omy03,Ssa02))	NA	NA	NA	NA
Ens106s02311.67	Ssal	ENSSSAG00000090093	Ssa02	8722798	8780435	-	5	2	NA	NA	NA	NA	NA
Ens106s02311.67	Omyk	ENSOMYG00000002499	Omy02	6997333	7129203	-	5	2	NA	NA	NA	NA	NA
Ens106s02311.67	Ssal	ENSSSAG00000111556	Ssa02	8583620	8604904	+	5	2	NA	NA	NA	NA	NA
Ens106s02311.67	Ssal	ENSSSAG00000090981	Ssa05	84088254	84215251	-	5	2	NA	NA	NA	NA	NA
Ens106s02311.67	Ssal	ENSSSAG00000048608	Ssa02	8783353	8806341	-	5	2	NA	NA	((Omy02,Ssa05),(Omy03,Ssa02))	LORe	NA
Ens106s02311.67	Ssal	ENSSSAG00000099074	Ssa05	84067918	84090942	+	5	2	NA	NA	NA	NA	NA
Ens106s02311.67	Omyk	ENSOMYG00000002681	Omy02	7035475	7078928	+	5	2	NA	NA	NA	NA	NA
Ens106s02311.93	Ssal	ENSSSAG00000053254	Ssa27	28699443	28713380	+	2	2	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s02311.93	Omyk	ENSOMYG00000012920	Omy18	57482367	57483025	+	2	2	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s02311.93	Omyk	ENSOMYG00000006469	Omy32	14803632	14810811	+	2	2	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s02311.93	Ssal	ENSSSAG00000067817	Ssa14	86538867	86551576	-	2	2	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	((Omy18,Ssa27),(Omy32,Ssa14))	AORe	NA
Ens106s02312.49	Ssal	ENSSSAG00000045767	Ssa11	43441647	43450364	-	1	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02312.49	Omyk	ENSOMYG00000065304	Omy26	50280874	50290599	-	1	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02312.49	Omyk	ENSOMYG00000054352	Omy06	90258397	90267807	-	1	2	((Omy06,Ssa26),(Omy26,Ssa11))	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02312.18	Ssal	ENSSSAG00000040461	Ssa26	44564921	44578774	-	1	0	NA	NA	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02312.61	Ssal	ENSSSAG00000093060	Ssa23	42176336	42220274	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02312.61	Omyk	ENSOMYG00000030104	Omy30	8664547	8697359	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02312.61	Ssal	ENSSSAG00000073776	Ssa10	73743631	73769986	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02312.61	Omyk	ENSOMYG00000028328	Omy02	56375012	56400928	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02313.34	Ssal	ENSSSAG00000001412	Ssa01	55172945	55176146	+	2	2	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s02313.34	Omyk	ENSOMYG00000012390	Omy23	15912158	15915947	+	2	2	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s02313.34	Omyk	ENSOMYG00000026064	Omy01	65291965	65295668	+	2	2	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s02313.34	Ssal	ENSSSAG00000067375	Ssa18	11188358	11192395	+	2	2	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	((Omy01,Ssa18),(Omy23,Ssa01))	AORe	NA
Ens106s02314.45	Ssal	ENSSSAG00000114242	Ssa13	44496752	44535196	+	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02314.45	Omyk	ENSOMYG00000022088	Omy16	38473435	38509319	-	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02314.45	Omyk	ENSOMYG00000001634	Omy09	68273177	68301806	+	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02314.45	Ssal	ENSSSAG00000075015	Ssa15	97851799	97883278	+	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02314.63	Ssal	ENSSSAG00000067360	Ssa22	6577950	6620697	-	1	1	((Omy07,Ssa22),(Omy17,Ssa12))	NA	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	FALSE
Ens106s02314.63	Omyk	ENSOMYG00000024570	Omy07	38214838	38259742	-	1	1	((Omy07,Ssa22),(Omy17,Ssa12))	NA	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	FALSE
Ens106s02314.66	Ssal	ENSSSAG00000015707	Ssa12	90170874	90216484	+	1	0	NA	NA	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02317.49	Omyk	ENSOMYG00000033518	Omy30	9415129	9418817	-	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02317.49	Ssal	ENSSSAG00000008811	Ssa23	41376030	41379731	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02317.49	Omyk	ENSOMYG00000037934	Omy02	57289599	57302677	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02317.49	Ssal	ENSSSAG00000059477	Ssa10	74742199	74756342	+	2	2	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	((Omy02,Ssa10),(Omy30,Ssa23))	AORe	NA
Ens106s02317.61	Omyk	ENSOMYG00000038560	Omy26	33928984	33933009	+	2	2	(((Omy06,Ssa11),Ssa26),Omy26)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02317.61	Ssal	ENSSSAG00000050151	Ssa26	26265056	26278162	+	2	2	(((Omy06,Ssa11),Ssa26),Omy26)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02317.61	Omyk	ENSOMYG00000028568	Omy06	73726189	73731837	+	2	2	(((Omy06,Ssa11),Ssa26),Omy26)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02317.61	Ssal	ENSSSAG00000068478	Ssa11	25920160	25940868	+	2	2	(((Omy06,Ssa11),Ssa26),Omy26)	cryptic	((Omy06,Ssa26),(Omy26,Ssa11))	LORe	NA
Ens106s02318.37	Ssal	ENSSSAG00000069025	Ssa28	7160892	7169608	+	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02318.37	Omyk	ENSOMYG00000015572	Omy20	12448270	12545682	-	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02318.37	Ssal	ENSSSAG00000078880	Ssa19	49216253	49230607	-	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02318.37	Omyk	ENSOMYG00000013435	Omy16	13346226	13355880	-	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02318.56	Ssal	ENSSSAG00000063638	Ssa20	32480466	32485231	-	1	1	((Omy06,Ssa24),(Omy11,Ssa20))	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	FALSE
Ens106s02318.56	Omyk	ENSOMYG00000020254	Omy11	63553518	63558232	-	1	1	((Omy06,Ssa24),(Omy11,Ssa20))	NA	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	FALSE
Ens106s02319.48	Omyk	ENSOMYG00000065608	Omy12	98138952	98186641	-	1	2	((Omy12,Ssa03),(Omy13,Ssa06))	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s02319.48	Omyk	ENSOMYG00000077586	Omy13	69910240	69949193	+	1	2	((Omy12,Ssa03),(Omy13,Ssa06))	NA	((Omy12,Ssa03),(Omy13,Ssa06))	cryptic	NA
Ens106s02319.48	Ssal	ENSSSAG00000110629	Ssa03	94035182	94068285	+	1	2	((Omy12,Ssa03),(Omy13,Ssa06))	NA	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s02319.59	Ssal	ENSSSAG00000008868	Ssa28	8939065	8950790	-	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02319.59	Omyk	ENSOMYG00000019278	Omy20	10780396	10790667	+	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02319.59	Ssal	ENSSSAG00000064960	Ssa19	47149732	47185058	+	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02319.59	Omyk	ENSOMYG00000025407	Omy16	11669220	11706050	+	2	2	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	((Omy16,Ssa19),(Omy20,Ssa28))	AORe	NA
Ens106s02320.46	Omyk	ENSOMYG00000045495	Omy15	39984004	40052520	+	3	2	NA	NA	NA	NA	NA
Ens106s02320.46	Ssal	ENSSSAG00000043432	Ssa09	106352882	106514975	+	3	2	NA	NA	NA	NA	NA
Ens106s02320.46	Ssal	ENSSSAG00000103899	Ssa09	109315181	109387751	+	3	2	NA	NA	NA	NA	NA
Ens106s02320.46	Ssal	ENSSSAG00000112532	Ssa20	1583697	1663223	-	3	2	NA	NA	((Omy24,Ssa09),(Omy27,Ssa20))	AORe	NA
Ens106s02320.46	Omyk	ENSOMYG00000036831	Omy27	1410634	1546936	-	3	2	NA	NA	((Omy24,Ssa09),(Omy27,Ssa20))	AORe	NA
Ens106s02320.71	Omyk	ENSOMYG00000043029	Omy08	49869193	49920838	-	1	1	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	FALSE
Ens106s02320.71	Ssal	ENSSSAG00000103794	Ssa14	8364507	8424234	-	1	1	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	FALSE
Ens106s02320.77	Ssal	ENSSSAG00000114710	Ssa03	10304779	10375736	-	1	1	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	FALSE
Ens106s02320.77	Omyk	ENSOMYG00000028676	Omy28	34352940	34405959	+	1	1	((Omy08,Ssa14),(Omy28,Ssa03))	NA	((Omy08,Ssa14),(Omy28,Ssa03))	AORe	FALSE
Ens106s02321.42	Ssal	ENSSSAG00000054019	Ssa12	80040535	80204039	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.42	Omyk	ENSOMYG00000023613	Omy17	75532036	75660817	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.42	Ssal	ENSSSAG00000078769	Ssa22	15379051	15539878	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.42	Omyk	ENSOMYG00000018924	Omy07	46665232	46799848	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.59	Ssal	ENSSSAG00000097016	Ssa12	63027220	63197409	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.59	Omyk	ENSOMYG00000041400	Omy17	59282667	59435650	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.59	Ssal	ENSSSAG00000092543	Ssa22	32299524	32490287	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02321.59	Omyk	ENSOMYG00000047077	Omy07	62648618	62820508	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02322.46	Omyk	ENSOMYG00000047217	Omy07	63223911	63282719	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02322.46	Ssal	ENSSSAG00000081075	Ssa22	33073260	33161390	+	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02322.46	Omyk	ENSOMYG00000035077	Omy17	58732976	58786382	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02322.46	Ssal	ENSSSAG00000004375	Ssa12	62397352	62455782	-	2	2	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	((Omy07,Ssa22),(Omy17,Ssa12))	AORe	NA
Ens106s02322.65	Ssal	ENSSSAG00000109544	Ssa15	93585272	93687110	-	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02322.65	Omyk	ENSOMYG00000010483	Omy09	65099071	65132108	-	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02322.65	Ssal	ENSSSAG00000077351	Ssa13	41615801	41662198	-	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02322.65	Omyk	ENSOMYG00000026615	Omy16	41194742	41227937	+	2	2	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	NA
Ens106s02323.45	Ssal	ENSSSAG00000024489	Ssa06	82607414	82820285	+	2	2	(((Omy04,Ssa06),Ssa15),Omy08)	cryptic	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02323.45	Omyk	ENSOMYG00000009793	Omy04	35337589	35417023	+	2	2	(((Omy04,Ssa06),Ssa15),Omy08)	cryptic	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02323.45	Ssal	ENSSSAG00000073956	Ssa15	48244470	48395506	-	2	2	(((Omy04,Ssa06),Ssa15),Omy08)	cryptic	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02323.45	Omyk	ENSOMYG00000026882	Omy08	30530347	30588319	-	2	2	(((Omy04,Ssa06),Ssa15),Omy08)	cryptic	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02323.59	Omyk	ENSOMYG00000032051	Omy19	29278210	29394481	+	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s02323.59	Ssal	ENSSSAG00000069930	Ssa01	41816057	41932393	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s02323.59	Omyk	ENSOMYG00000025733	Omy25	34293371	34380220	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s02323.59	Ssal	ENSSSAG00000099129	Ssa09	36675929	36870588	-	2	2	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	NA
Ens106s02324.47	Ssal	ENSSSAG00000045875	Ssa02	55398757	55510776	+	2	2	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s02324.47	Omyk	ENSOMYG00000010798	Omy13	21574540	21593713	-	2	2	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s02324.47	Omyk	ENSOMYG00000020065	Omy17	29363472	29416243	-	2	2	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s02324.47	Ssal	ENSSSAG00000048724	Ssa12	31795900	31864276	-	2	2	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	((Omy13,Ssa02),(Omy17,Ssa12))	AORe	NA
Ens106s02324.66	Ssal	ENSSSAG00000003665	Ssa06	32257745	32276284	-	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s02324.66	Ssal	ENSSSAG00000001148	Ssa03	69516260	69539776	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s02324.66	Omyk	ENSOMYG00000028419	Omy13	45913270	45930508	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	AORe	NA
Ens106s02324.66	Omyk	ENSOMYG00000032659	Omy12	78808340	78826908	+	2	2	((Omy12,Omy13),(Ssa03,Ssa06))	LORe	((Omy12,Ssa03),(Omy13,Ssa06))	LORe	NA
Ens106s02325.57	Omyk	ENSOMYG00000030334	Omy08	16235025	16244825	+	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02325.57	Ssal	ENSSSAG00000072076	Ssa15	32981608	32992132	+	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02325.57	Omyk	ENSOMYG00000000596	Omy04	12351536	12368870	+	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02325.57	Ssal	ENSSSAG00000078771	Ssa06	57538532	57593353	+	2	2	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	((Omy04,Ssa06),(Omy08,Ssa15))	AORe	NA
Ens106s02325.70	Ssal	ENSSSAG00000015918	Ssa01	14151586	14162464	-	1	1	((Omy19,Ssa01),(Omy25,Ssa09))	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	FALSE
Ens106s02325.70	Omyk	ENSOMYG00000034004	Omy19	54883579	54921666	+	1	1	((Omy19,Ssa01),(Omy25,Ssa09))	NA	((Omy19,Ssa01),(Omy25,Ssa09))	AORe	FALSE
Ens106s02325.77	Ssal	ENSSSAG00000045429	Ssa20	41760381	41764458	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s02325.77	Omyk	ENSOMYG00000021017	Omy11	71847334	71850451	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s02325.77	Ssal	ENSSSAG00000118668	Ssa24	5435100	5441569	-	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s02325.77	Omyk	ENSOMYG00000036844	Omy06	41752997	41756812	+	2	2	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	((Omy06,Ssa24),(Omy11,Ssa20))	AORe	NA
Ens106s02326.39	Omyk	ENSOMYG00000009021	Omy11	17709734	17789316	+	2	1	((Omy11,Ssa19),(Omy15,Ssa29))	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s02326.39	Ssal	ENSSSAG00000077596	Ssa19	8652430	8830508	+	2	1	((Omy11,Ssa19),(Omy15,Ssa29))	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s02326.39	Ssal	ENSSSAG00000047382	Ssa29	28857568	28901808	+	2	1	((Omy11,Ssa19),(Omy15,Ssa29))	NA	((Omy11,Ssa19),(Omy15,Ssa29))	AORe	NA
Ens106s02326.50	Omyk	ENSOMYG00000031104	Omy09	52192070	52194311	-	1	1	((Omy09,Ssa15),(Omy16,Ssa13))	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	FALSE
Ens106s02326.50	Ssal	ENSSSAG00000007310	Ssa15	79841192	79845678	-	1	1	((Omy09,Ssa15),(Omy16,Ssa13))	NA	((Omy09,Ssa15),(Omy16,Ssa13))	AORe	FALSE
